County;Year;Month;Volume per capita;County Coordinates
Muscatine;2014;11;0.088261599;(41.4839221, -91.1127562)
O'Brien;2014;11;0.152067541;(43.0837527, -95.6248784)
Osceola;2014;11;0.074032439;(43.3785704, -95.6236852)
Page;2014;11;0.095790597;(40.7391444, -95.1501747)
Palo Alto;2014;11;0.09695986;(43.0820643, -94.6781371)
Plymouth;2014;11;0.098496606;(42.7378346, -96.2140431)
Pocahontas;2014;11;0.074124859;(42.7341351, -94.6787466)
Polk;2014;11;0.154303368;(41.6855048, -93.5735335)
Pottawattamie;2014;11;0.130539276;(41.3366123, -95.5423935)
Poweshiek;2014;11;0.102545905;(41.6864422, -92.5314684)
Ringgold;2014;11;0.037508567;(40.7352023, -94.2439719)
Sac;2014;11;0.086473925;(42.3862604, -95.1053946)
Scott;2014;11;0.14915941;(41.6370978, -90.6232428)
Shelby;2014;11;0.088286027;(41.6850926, -95.3102113)
Sioux;2014;11;0.058312504;(43.0826174, -96.1778827)
Story;2014;11;0.121644214;(42.0362415, -93.4650448)
Tama;2014;11;0.051056737;(42.0798117, -92.5325425)
Taylor;2014;11;0.02593608;(40.7374324, -94.6964148)
Union;2014;11;0.126933809;(41.0277304, -94.2423792)
Van Buren;2014;11;0.028114177;(40.7532294, -91.9499871)
Wapello;2014;11;0.097649652;(41.0305845, -92.4094499)
Warren;2014;11;0.079664227;(41.3343735, -93.5613594)
Washington;2014;11;0.089703411;(41.335591, -91.7178676)
Wayne;2014;11;0.026816756;(40.7394702, -93.3273639)
Webster;2014;11;0.107133794;(42.4279662, -94.1817881)
Winnebago;2014;11;0.101790153;(43.3775678, -93.7341955)
Winneshiek;2014;11;0.091245349;(43.2906746, -91.8437074)
Woodbury;2014;11;0.124648728;(42.3897169, -96.0447673)
Worth;2014;11;0.049854536;(43.3773984, -93.2608476)
Wright;2014;11;0.072015967;(42.7331189, -93.7351465)
Adair;2014;12;0.12928329;(41.3307464, -94.4709413)
Adams;2014;12;0.060474471;(41.0289839, -94.6991849)
Allamakee;2014;12;0.118910567;(43.2842838, -91.3780923)
Appanoose;2014;12;0.13487803;(40.7431635, -92.8686104)
Audubon;2014;12;0.08525741;(41.6845893, -94.9058222)
Benton;2014;12;0.060287554;(42.0801864, -92.0656912)
Black Hawk;2014;12;0.238316519;(42.4700957, -92.3088197)
Boone;2014;12;0.133796895;(42.0365493, -93.931671)
Bremer;2014;12;0.157875902;(42.7745873, -92.3180548)
Buchanan;2014;12;0.149306837;(42.4707777, -91.8378392)
Buena Vista;2014;12;0.161912802;(42.7354936, -95.151149)
Butler;2014;12;0.04455609;(42.7315661, -92.7901934)
Calhoun;2014;12;0.078433784;(42.3851848, -94.6404136)
Carroll;2014;12;0.277144809;(42.0362382, -94.8605593)
Cass;2014;12;0.209369121;(41.3314876, -94.9278266)
Cedar;2014;12;0.060123376;(41.7723207, -91.1324125)
Cerro Gordo;2014;12;0.289368948;(43.0815577, -93.2608184)
Cherokee;2014;12;0.10788002;(42.7356226, -95.6238055)
Chickasaw;2014;12;0.089532642;(43.0600414, -92.3176637)
Clarke;2014;12;0.126304064;(41.0290323, -93.7851579)
Clay;2014;12;0.199830817;(43.0825804, -95.1509194)
Clayton;2014;12;0.077578112;(42.8447493, -91.3414328)
Clinton;2014;12;0.15099787;(41.8980358, -90.5319724)
Crawford;2014;12;0.104608843;(42.0372125, -95.3819678)
Dallas;2014;12;0.094560843;(41.6848862, -94.0397374)
Davis;2014;12;0.028362266;(40.7476891, -92.4097173)
Decatur;2014;12;0.039770732;(40.7376827, -93.7862815)
Delaware;2014;12;0.13236733;(42.471211, -91.3673502)
Des Moines;2014;12;0.20885499;(40.9231829, -91.1814707)
Dickinson;2014;12;0.313554961;(43.3779848, -95.1508301)
Dubuque;2014;12;0.180587088;(42.468832, -90.8824564)
Emmet;2014;12;0.125306373;(43.3780225, -94.6784803)
Fayette;2014;12;0.125420736;(42.8625919, -91.8443207)
Floyd;2014;12;0.148653882;(43.0599208, -92.7890033)
Franklin;2014;12;0.102768405;(42.7325458, -93.262473)
Fremont;2014;12;0.003892207;(40.7455892, -95.6046765)
Greene;2014;12;0.074495564;(42.0362394, -94.3968356)
Grundy;2014;12;0.058875081;(42.4018651, -92.7914177)
Guthrie;2014;12;0.056618294;(41.6837548, -94.501055)
Hamilton;2014;12;0.12014588;(42.3837722, -93.7068085)
Hancock;2014;12;0.051562019;(43.0818861, -93.7342723)
Hardin;2014;12;0.252539967;(42.3838803, -93.2404025)
Harrison;2014;12;0.060542435;(41.6828528, -95.8169209)
Henry;2014;12;0.136061554;(40.9879383, -91.5445241)
Howard;2014;12;0.239756202;(43.3567673, -92.3171989)
Humboldt;2014;12;0.143748961;(42.7764686, -94.2071868)
Ida;2014;12;0.111667145;(42.3868747, -95.5134962)
Iowa;2014;12;0.190894434;(41.6863229, -92.065524)
Jackson;2014;12;0.142311811;(42.1717426, -90.5742294)
Jasper;2014;12;0.106633849;(41.6860394, -93.053765)
Jefferson;2014;12;0.103984627;(41.0317596, -91.9488774)
Johnson;2014;12;0.185049965;(41.6715511, -91.5880849)
Jones;2014;12;0.123741225;(42.1212397, -91.1314352)
Keokuk;2014;12;0.03910815;(41.336465, -92.1786426)
Kossuth;2014;12;0.256908625;(43.20413, -94.2067199)
Lee;2014;12;0.228475979;(40.6419764, -91.479264)
Linn;2014;12;0.222931076;(42.0789478, -91.5989646)
Louisa;2014;12;0.041194655;(41.2185073, -91.2596184)
Lucas;2014;12;0.109604592;(41.0293738, -93.3277207)
Lyon;2014;12;0.130685412;(43.380497, -96.2102924)
Madison;2014;12;0.109299539;(41.3307142, -94.0155619)
Mahaska;2014;12;0.089853704;(41.3352035, -92.6409094)
Marion;2014;12;0.098120565;(41.3344515, -93.0994367)
Marshall;2014;12;0.135524194;(42.0358499, -92.9987706)
Mills;2014;12;0.06048906;(41.0334523, -95.6213267)
Mitchell;2014;12;0.104353315;(43.3564124, -92.7890315)
Monona;2014;12;0.111536991;(42.0516663, -95.9599235)
Monroe;2014;12;0.102250848;(41.0297826, -92.8689877)
Montgomery;2014;12;0.127939873;(41.03014, -95.1563758)
Muscatine;2014;12;0.144112866;(41.4839221, -91.1127562)
O'Brien;2014;12;0.211605871;(43.0837527, -95.6248784)
Osceola;2014;12;0.088673519;(43.3785704, -95.6236852)
Page;2014;12;0.139390157;(40.7391444, -95.1501747)
Palo Alto;2014;12;0.129934196;(43.0820643, -94.6781371)
Plymouth;2014;12;0.126121621;(42.7378346, -96.2140431)
Pocahontas;2014;12;0.119006483;(42.7341351, -94.6787466)
Polk;2014;12;0.239015562;(41.6855048, -93.5735335)
Pottawattamie;2014;12;0.197005011;(41.3366123, -95.5423935)
Poweshiek;2014;12;0.149162673;(41.6864422, -92.5314684)
Ringgold;2014;12;0.061765773;(40.7352023, -94.2439719)
Sac;2014;12;0.105665804;(42.3862604, -95.1053946)
Scott;2014;12;0.222830854;(41.6370978, -90.6232428)
Shelby;2014;12;0.093154215;(41.6850926, -95.3102113)
Sioux;2014;12;0.079211364;(43.0826174, -96.1778827)
Story;2014;12;0.160586297;(42.0362415, -93.4650448)
Tama;2014;12;0.088549226;(42.0798117, -92.5325425)
Taylor;2014;12;0.028817326;(40.7374324, -94.6964148)
Union;2014;12;0.166458185;(41.0277304, -94.2423792)
Van Buren;2014;12;0.045240801;(40.7532294, -91.9499871)
Wapello;2014;12;0.150102595;(41.0305845, -92.4094499)
Warren;2014;12;0.093676772;(41.3343735, -93.5613594)
Washington;2014;12;0.134574193;(41.335591, -91.7178676)
Wayne;2014;12;0.041593976;(40.7394702, -93.3273639)
Webster;2014;12;0.162450462;(42.4279662, -94.1817881)
Winnebago;2014;12;0.136008918;(43.3775678, -93.7341955)
Winneshiek;2014;12;0.141667714;(43.2906746, -91.8437074)
Woodbury;2014;12;0.189340215;(42.3897169, -96.0447673)
Worth;2014;12;0.074765935;(43.3773984, -93.2608476)
Wright;2014;12;0.099112541;(42.7331189, -93.7351465)
Adair;2015;1;0.094335527;(41.3307464, -94.4709413)
Adams;2015;1;0.027524647;(41.0289839, -94.6991849)
Allamakee;2015;1;0.072335403;(43.2842838, -91.3780923)
Appanoose;2015;1;0.100881464;(40.7431635, -92.8686104)
Audubon;2015;1;0.040059524;(41.6845893, -94.9058222)
Benton;2015;1;0.036160634;(42.0801864, -92.0656912)
Black Hawk;2015;1;0.144374564;(42.4700957, -92.3088197)
Boone;2015;1;0.078514694;(42.0365493, -93.931671)
Bremer;2015;1;0.101130811;(42.7745873, -92.3180548)
Buchanan;2015;1;0.086478279;(42.4707777, -91.8378392)
Buena Vista;2015;1;0.105534923;(42.7354936, -95.151149)
Butler;2015;1;0.037736559;(42.7315661, -92.7901934)
Calhoun;2015;1;0.05848621;(42.3851848, -94.6404136)
Carroll;2015;1;0.162871205;(42.0362382, -94.8605593)
Cass;2015;1;0.105909806;(41.3314876, -94.9278266)
Cedar;2015;1;0.044793443;(41.7723207, -91.1324125)
Cerro Gordo;2015;1;0.207093167;(43.0815577, -93.2608184)
Cherokee;2015;1;0.080369177;(42.7356226, -95.6238055)
Chickasaw;2015;1;0.055841788;(43.0600414, -92.3176637)
Clarke;2015;1;0.071051263;(41.0290323, -93.7851579)
Clay;2015;1;0.148279622;(43.0825804, -95.1509194)
Clayton;2015;1;0.062520463;(42.8447493, -91.3414328)
Clinton;2015;1;0.101392155;(41.8980358, -90.5319724)
Crawford;2015;1;0.078715871;(42.0372125, -95.3819678)
Dallas;2015;1;0.049196183;(41.6848862, -94.0397374)
Davis;2015;1;0.015929133;(40.7476891, -92.4097173)
Decatur;2015;1;0.031970947;(40.7376827, -93.7862815)
Delaware;2015;1;0.067606355;(42.471211, -91.3673502)
Des Moines;2015;1;0.120937045;(40.9231829, -91.1814707)
Dickinson;2015;1;0.29509535;(43.3779848, -95.1508301)
Dubuque;2015;1;0.106983566;(42.468832, -90.8824564)
Emmet;2015;1;0.066166253;(43.3780225, -94.6784803)
Fayette;2015;1;0.076686529;(42.8625919, -91.8443207)
Floyd;2015;1;0.08755269;(43.0599208, -92.7890033)
Franklin;2015;1;0.074980631;(42.7325458, -93.262473)
Fremont;2015;1;0.005734124;(40.7455892, -95.6046765)
Greene;2015;1;0.062458943;(42.0362394, -94.3968356)
Grundy;2015;1;0.047313397;(42.4018651, -92.7914177)
Guthrie;2015;1;0.036024991;(41.6837548, -94.501055)
Hamilton;2015;1;0.092618172;(42.3837722, -93.7068085)
Hancock;2015;1;0.052204482;(43.0818861, -93.7342723)
Hardin;2015;1;0.155907721;(42.3838803, -93.2404025)
Harrison;2015;1;0.050875283;(41.6828528, -95.8169209)
Henry;2015;1;0.078989053;(40.9879383, -91.5445241)
Howard;2015;1;0.094553945;(43.3567673, -92.3171989)
Humboldt;2015;1;0.078431475;(42.7764686, -94.2071868)
Ida;2015;1;0.107881356;(42.3868747, -95.5134962)
Iowa;2015;1;0.144127189;(41.6863229, -92.065524)
Jackson;2015;1;0.098946634;(42.1717426, -90.5742294)
Jasper;2015;1;0.076724659;(41.6860394, -93.053765)
Jefferson;2015;1;0.060793775;(41.0317596, -91.9488774)
Johnson;2015;1;0.135550174;(41.6715511, -91.5880849)
Jones;2015;1;0.080199;(42.1212397, -91.1314352)
Keokuk;2015;1;0.025634343;(41.336465, -92.1786426)
Kossuth;2015;1;0.16245298;(43.20413, -94.2067199)
Lee;2015;1;0.146842814;(40.6419764, -91.479264)
Linn;2015;1;0.136553046;(42.0789478, -91.5989646)
Louisa;2015;1;0.037093106;(41.2185073, -91.2596184)
Lucas;2015;1;0.055868124;(41.0293738, -93.3277207)
Lyon;2015;1;0.095037453;(43.380497, -96.2102924)
Madison;2015;1;0.059502959;(41.3307142, -94.0155619)
Mahaska;2015;1;0.064603281;(41.3352035, -92.6409094)
Marion;2015;1;0.069522184;(41.3344515, -93.0994367)
Marshall;2015;1;0.105938879;(42.0358499, -92.9987706)
Mills;2015;1;0.045002688;(41.0334523, -95.6213267)
Mitchell;2015;1;0.057998313;(43.3564124, -92.7890315)
Monona;2015;1;0.095600812;(42.0516663, -95.9599235)
Monroe;2015;1;0.057762776;(41.0297826, -92.8689877)
Montgomery;2015;1;0.08183959;(41.03014, -95.1563758)
Muscatine;2015;1;0.103798296;(41.4839221, -91.1127562)
O'Brien;2015;1;0.13973705;(43.0837527, -95.6248784)
Osceola;2015;1;0.065921416;(43.3785704, -95.6236852)
Page;2015;1;0.104907102;(40.7391444, -95.1501747)
Palo Alto;2015;1;0.119032611;(43.0820643, -94.6781371)
Plymouth;2015;1;0.088548879;(42.7378346, -96.2140431)
Pocahontas;2015;1;0.0798894;(42.7341351, -94.6787466)
Polk;2015;1;0.150373439;(41.6855048, -93.5735335)
Pottawattamie;2015;1;0.142889706;(41.3366123, -95.5423935)
Poweshiek;2015;1;0.088914096;(41.6864422, -92.5314684)
Ringgold;2015;1;0.033470044;(40.7352023, -94.2439719)
Sac;2015;1;0.079618704;(42.3862604, -95.1053946)
Scott;2015;1;0.128820083;(41.6370978, -90.6232428)
Shelby;2015;1;0.067010344;(41.6850926, -95.3102113)
Sioux;2015;1;0.056229135;(43.0826174, -96.1778827)
Story;2015;1;0.112526986;(42.0362415, -93.4650448)
Tama;2015;1;0.053259707;(42.0798117, -92.5325425)
Taylor;2015;1;0.030020757;(40.7374324, -94.6964148)
Union;2015;1;0.118038632;(41.0277304, -94.2423792)
Van Buren;2015;1;0.033209538;(40.7532294, -91.9499871)
Wapello;2015;1;0.09356786;(41.0305845, -92.4094499)
Warren;2015;1;0.068458507;(41.3343735, -93.5613594)
Washington;2015;1;0.07394568;(41.335591, -91.7178676)
Wayne;2015;1;0.031273013;(40.7394702, -93.3273639)
Webster;2015;1;0.130653249;(42.4279662, -94.1817881)
Winnebago;2015;1;0.105319531;(43.3775678, -93.7341955)
Winneshiek;2015;1;0.078390411;(43.2906746, -91.8437074)
Woodbury;2015;1;0.118471524;(42.3897169, -96.0447673)
Worth;2015;1;0.049062209;(43.3773984, -93.2608476)
Wright;2015;1;0.08473676;(42.7331189, -93.7351465)
Adair;2015;2;0.097564767;(41.3307464, -94.4709413)
Adams;2015;2;0.032880362;(41.0289839, -94.6991849)
Allamakee;2015;2;0.086897921;(43.2842838, -91.3780923)
Appanoose;2015;2;0.083054097;(40.7431635, -92.8686104)
Audubon;2015;2;0.060280112;(41.6845893, -94.9058222)
Benton;2015;2;0.050779353;(42.0801864, -92.0656912)
Black Hawk;2015;2;0.165871773;(42.4700957, -92.3088197)
Boone;2015;2;0.12683687;(42.0365493, -93.931671)
Bremer;2015;2;0.10986188;(42.7745873, -92.3180548)
Buchanan;2015;2;0.090437254;(42.4707777, -91.8378392)
Buena Vista;2015;2;0.163103635;(42.7354936, -95.151149)
Butler;2015;2;0.038790323;(42.7315661, -92.7901934)
Calhoun;2015;2;0.057230848;(42.3851848, -94.6404136)
Carroll;2015;2;0.167502449;(42.0362382, -94.8605593)
Cass;2015;2;0.141266012;(41.3314876, -94.9278266)
Cedar;2015;2;0.055609836;(41.7723207, -91.1324125)
Cerro Gordo;2015;2;0.199404981;(43.0815577, -93.2608184)
Cherokee;2015;2;0.099334785;(42.7356226, -95.6238055)
Chickasaw;2015;2;0.068869917;(43.0600414, -92.3176637)
Clarke;2015;2;0.082828655;(41.0290323, -93.7851579)
Clay;2015;2;0.171870608;(43.0825804, -95.1509194)
Clayton;2015;2;0.053167372;(42.8447493, -91.3414328)
Clinton;2015;2;0.107658429;(41.8980358, -90.5319724)
Crawford;2015;2;0.151244789;(42.0372125, -95.3819678)
Dallas;2015;2;0.058121902;(41.6848862, -94.0397374)
Davis;2015;2;0.018640766;(40.7476891, -92.4097173)
Decatur;2015;2;0.03386926;(40.7376827, -93.7862815)
Delaware;2015;2;0.067210869;(42.471211, -91.3673502)
Des Moines;2015;2;0.121189365;(40.9231829, -91.1814707)
Dickinson;2015;2;0.202794585;(43.3779848, -95.1508301)
Dubuque;2015;2;0.132185863;(42.468832, -90.8824564)
Emmet;2015;2;0.096673904;(43.3780225, -94.6784803)
Fayette;2015;2;0.106718804;(42.8625919, -91.8443207)
Floyd;2015;2;0.137865366;(43.0599208, -92.7890033)
Franklin;2015;2;0.08134418;(42.7325458, -93.262473)
Fremont;2015;2;0.003758137;(40.7455892, -95.6046765)
Greene;2015;2;0.192582952;(42.0362394, -94.3968356)
Grundy;2015;2;0.039918588;(42.4018651, -92.7914177)
Guthrie;2015;2;0.038649944;(41.6837548, -94.501055)
Hamilton;2015;2;0.085344013;(42.3837722, -93.7068085)
Hancock;2015;2;0.043504491;(43.0818861, -93.7342723)
Hardin;2015;2;0.179047647;(42.3838803, -93.2404025)
Harrison;2015;2;0.048211256;(41.6828528, -95.8169209)
Henry;2015;2;0.095450235;(40.9879383, -91.5445241)
Howard;2015;2;0.171989265;(43.3567673, -92.3171989)
Humboldt;2015;2;0.121568525;(42.7764686, -94.2071868)
Ida;2015;2;0.099446998;(42.3868747, -95.5134962)
Iowa;2015;2;0.131392934;(41.6863229, -92.065524)
Jackson;2015;2;0.109013277;(42.1717426, -90.5742294)
Jasper;2015;2;0.072899888;(41.6860394, -93.053765)
Jefferson;2015;2;0.0611809;(41.0317596, -91.9488774)
Johnson;2015;2;0.143366291;(41.6715511, -91.5880849)
Jones;2015;2;0.079480443;(42.1212397, -91.1314352)
Keokuk;2015;2;0.026581432;(41.336465, -92.1786426)
Kossuth;2015;2;0.214345014;(43.20413, -94.2067199)
Lee;2015;2;0.144332426;(40.6419764, -91.479264)
Linn;2015;2;0.16581363;(42.0789478, -91.5989646)
Louisa;2015;2;0.027224591;(41.2185073, -91.2596184)
Lucas;2015;2;0.05410164;(41.0293738, -93.3277207)
Lyon;2015;2;0.09128192;(43.380497, -96.2102924)
Madison;2015;2;0.078382868;(41.3307142, -94.0155619)
Mahaska;2015;2;0.055513717;(41.3352035, -92.6409094)
Marion;2015;2;0.086455647;(41.3344515, -93.0994367)
Marshall;2015;2;0.107320676;(42.0358499, -92.9987706)
Mills;2015;2;0.041502486;(41.0334523, -95.6213267)
Mitchell;2015;2;0.0768316;(43.3564124, -92.7890315)
Monona;2015;2;0.074438678;(42.0516663, -95.9599235)
Monroe;2015;2;0.058238486;(41.0297826, -92.8689877)
Montgomery;2015;2;0.079954675;(41.03014, -95.1563758)
Muscatine;2015;2;0.112690857;(41.4839221, -91.1127562)
O'Brien;2015;2;0.138203894;(43.0837527, -95.6248784)
Osceola;2015;2;0.065879201;(43.3785704, -95.6236852)
Page;2015;2;0.097685635;(40.7391444, -95.1501747)
Palo Alto;2015;2;0.109792077;(43.0820643, -94.6781371)
Plymouth;2015;2;0.099775082;(42.7378346, -96.2140431)
Pocahontas;2015;2;0.111571388;(42.7341351, -94.6787466)
Polk;2015;2;0.168151276;(41.6855048, -93.5735335)
Pottawattamie;2015;2;0.142142796;(41.3366123, -95.5423935)
Poweshiek;2015;2;0.10959741;(41.6864422, -92.5314684)
Ringgold;2015;2;0.039730599;(40.7352023, -94.2439719)
Sac;2015;2;0.085416416;(42.3862604, -95.1053946)
Scott;2015;2;0.161180382;(41.6370978, -90.6232428)
Shelby;2015;2;0.123636595;(41.6850926, -95.3102113)
Sioux;2015;2;0.067404791;(43.0826174, -96.1778827)
Story;2015;2;0.137417902;(42.0362415, -93.4650448)
Tama;2015;2;0.077174494;(42.0798117, -92.5325425)
Taylor;2015;2;0.028607696;(40.7374324, -94.6964148)
Union;2015;2;0.127332797;(41.0277304, -94.2423792)
Van Buren;2015;2;0.034429217;(40.7532294, -91.9499871)
Wapello;2015;2;0.117487088;(41.0305845, -92.4094499)
Warren;2015;2;0.077012339;(41.3343735, -93.5613594)
Washington;2015;2;0.095469993;(41.335591, -91.7178676)
Wayne;2015;2;0.02663572;(40.7394702, -93.3273639)
Webster;2015;2;0.120986897;(42.4279662, -94.1817881)
Winnebago;2015;2;0.108897712;(43.3775678, -93.7341955)
Winneshiek;2015;2;0.099338703;(43.2906746, -91.8437074)
Woodbury;2015;2;0.132367381;(42.3897169, -96.0447673)
Worth;2015;2;0.053589983;(43.3773984, -93.2608476)
Wright;2015;2;0.086219626;(42.7331189, -93.7351465)
Adair;2015;3;0.115045512;(41.3307464, -94.4709413)
Adams;2015;3;0.047860378;(41.0289839, -94.6991849)
Allamakee;2015;3;0.084786312;(43.2842838, -91.3780923)
Appanoose;2015;3;0.074886237;(40.7431635, -92.8686104)
Audubon;2015;3;0.052281162;(41.6845893, -94.9058222)
Benton;2015;3;0.057294912;(42.0801864, -92.0656912)
Black Hawk;2015;3;0.168548207;(42.4700957, -92.3088197)
Boone;2015;3;0.087508226;(42.0365493, -93.931671)
Bremer;2015;3;0.125254634;(42.7745873, -92.3180548)
Buchanan;2015;3;0.103212374;(42.4707777, -91.8378392)
Buena Vista;2015;3;0.108388336;(42.7354936, -95.151149)
Butler;2015;3;0.035793683;(42.7315661, -92.7901934)
Calhoun;2015;3;0.052583248;(42.3851848, -94.6404136)
Carroll;2015;3;0.138927522;(42.0362382, -94.8605593)
Cass;2015;3;0.131844333;(41.3314876, -94.9278266)
Cedar;2015;3;0.041572678;(41.7723207, -91.1324125)
Cerro Gordo;2015;3;0.169902616;(43.0815577, -93.2608184)
Cherokee;2015;3;0.113523727;(42.7356226, -95.6238055)
Chickasaw;2015;3;0.058196816;(43.0600414, -92.3176637)
Clarke;2015;3;0.128397095;(41.0290323, -93.7851579)
Clay;2015;3;0.165084202;(43.0825804, -95.1509194)
Clayton;2015;3;0.069845329;(42.8447493, -91.3414328)
Clinton;2015;3;0.101341256;(41.8980358, -90.5319724)
Crawford;2015;3;0.087941988;(42.0372125, -95.3819678)
Dallas;2015;3;0.067838143;(41.6848862, -94.0397374)
Davis;2015;3;0.019235502;(40.7476891, -92.4097173)
Decatur;2015;3;0.019073003;(40.7376827, -93.7862815)
Delaware;2015;3;0.07687813;(42.471211, -91.3673502)
Des Moines;2015;3;0.154255079;(40.9231829, -91.1814707)
Dickinson;2015;3;0.282001177;(43.3779848, -95.1508301)
Dubuque;2015;3;0.152578269;(42.468832, -90.8824564)
Emmet;2015;3;0.103276468;(43.3780225, -94.6784803)
Fayette;2015;3;0.094226128;(42.8625919, -91.8443207)
Floyd;2015;3;0.116500157;(43.0599208, -92.7890033)
Franklin;2015;3;0.086153399;(42.7325458, -93.262473)
Fremont;2015;3;0.004646319;(40.7455892, -95.6046765)
Greene;2015;3;0.058443749;(42.0362394, -94.3968356)
Grundy;2015;3;0.053132355;(42.4018651, -92.7914177)
Guthrie;2015;3;0.04725761;(41.6837548, -94.501055)
Hamilton;2015;3;0.088438157;(42.3837722, -93.7068085)
Hancock;2015;3;0.050891772;(43.0818861, -93.7342723)
Hardin;2015;3;0.175807443;(42.3838803, -93.2404025)
Harrison;2015;3;0.078346295;(41.6828528, -95.8169209)
Henry;2015;3;0.079749786;(40.9879383, -91.5445241)
Howard;2015;3;0.128228663;(43.3567673, -92.3171989)
Humboldt;2015;3;0.137385792;(42.7764686, -94.2071868)
Ida;2015;3;0.085402183;(42.3868747, -95.5134962)
Iowa;2015;3;0.102565284;(41.6863229, -92.065524)
Jackson;2015;3;0.115185721;(42.1717426, -90.5742294)
Jasper;2015;3;0.078963217;(41.6860394, -93.053765)
Jefferson;2015;3;0.088886596;(41.0317596, -91.9488774)
Johnson;2015;3;0.15575152;(41.6715511, -91.5880849)
Jones;2015;3;0.100414665;(42.1212397, -91.1314352)
Keokuk;2015;3;0.028860149;(41.336465, -92.1786426)
Kossuth;2015;3;0.16989375;(43.20413, -94.2067199)
Lee;2015;3;0.183454363;(40.6419764, -91.479264)
Linn;2015;3;0.193044583;(42.0789478, -91.5989646)
Louisa;2015;3;0.035180348;(41.2185073, -91.2596184)
Lucas;2015;3;0.060263984;(41.0293738, -93.3277207)
Lyon;2015;3;0.118249064;(43.380497, -96.2102924)
Madison;2015;3;0.154242984;(41.3307142, -94.0155619)
Mahaska;2015;3;0.081819975;(41.3352035, -92.6409094)
Marion;2015;3;0.075117642;(41.3344515, -93.0994367)
Marshall;2015;3;0.108711644;(42.0358499, -92.9987706)
Mills;2015;3;0.051900282;(41.0334523, -95.6213267)
Mitchell;2015;3;0.082668916;(43.3564124, -92.7890315)
Monona;2015;3;0.075311971;(42.0516663, -95.9599235)
Monroe;2015;3;0.050073186;(41.0297826, -92.8689877)
Montgomery;2015;3;0.128196867;(41.03014, -95.1563758)
Muscatine;2015;3;0.108586724;(41.4839221, -91.1127562)
O'Brien;2015;3;0.156034198;(43.0837527, -95.6248784)
Osceola;2015;3;0.090634843;(43.3785704, -95.6236852)
Page;2015;3;0.146398653;(40.7391444, -95.1501747)
Palo Alto;2015;3;0.133251258;(43.0820643, -94.6781371)
